title,summary,time,tag,link
【行业揭秘系列】我是法医（上）,提醒：本期节目重口味，请谨慎收听。 在你听说过的职业里，有哪个行当兼备了高科技，高压力，高社会责任，且无比重口味且充满恐怖色彩的？非法医莫属了！ 我们了解法医，都是从《法政先锋》、《神探狄仁杰》等影视剧里看到的，这期节目的嘉宾是一位真实的法医——小卢。 他们似乎是医生，因为也要学够五年，与五脏六腑天天相见。但是他们只面对尸体。 他们似乎是警察，因为他们的判断与案件的定性密切相关。但是他们不能左右案件的走向，只负责破案过程中的一个环节。 在总长近两个小时的节目里，我们用声音构建起一个法医的工作和生活。有格外即视感的案件描述，也有这个职业背后的苦辣辛酸，责任与使命。 他们不是医生也不是警察，却同样值得尊敬。 好吧，其中的案件描述可能有些重口味，所以分成上下两期播出。今天播出上期。 （本期节目首次上线于2014年6月1日）,08/06/2023,新闻酸菜馆,https://since1989.org/podcast/%e3%80%90%e8%a1%8c%e4%b8%9a%e6%8f%ad%e7%a7%98%e7%b3%bb%e5%88%97%e3%80%91%e6%88%91%e6%98%af%e6%b3%95%e5%8c%bb%ef%bc%88%e4%b8%8a%ef%bc%89.html
552 网暴背后的乌合之众,公众号：酸菜馆播客,05/06/2023 06/06/2023,新闻酸菜馆,https://since1989.org/podcast/%e3%80%90%e8%a1%8c%e4%b8%9a%e6%8f%ad%e7%a7%98%e7%b3%bb%e5%88%97%e3%80%91%e6%88%91%e6%98%af%e6%b3%95%e5%8c%bb%ef%bc%88%e4%b8%8a%ef%bc%89.html
551 国泰航空事件背后的语言歧视链,公众号:酸菜馆播客 近日，一段国泰航空空乘歧视非英语乘客的录音曝光，在互联网上产生了“酱香式”的发酵。为什么大家对空姐私下的“吐槽”无法宽容呢？ 语言歧视（language discrimination）是2011年公布的语言学名词，指因所使用的语言与主流社会不一致而在社会生活中受到不公正对待的现象。其中一种表现形式是单纯通过语言因素对一个人或一个群体性格、地位和社会价值进行判断。 语言歧视背后透露出的是地域歧视，这种歧视又是怎么造成的？ 欢迎大家留言说说你是否遇到过语言歧视？,29/05/2023 29/05/2023,新闻酸菜馆,https://since1989.org/podcast/230529guotai.html
550 成年人的亲密关系边界在哪里？,饭搭，旅游搭，游戏搭，电影搭，图书馆搭，健身搭，购物搭（砍价，团购），嘴友、租房搭…只要志趣相投，万物皆可搭。 公众号：酸菜馆播客,23/05/2023,新闻酸菜馆,https://since1989.org/podcast/230529guotai.html
549 慈妈、怒妈和酷妈,本期话题： 漫长的季节里的王阳妈妈为什么演得好？高铁上与人互殴的妈妈为什么没人理解？我们希望自己的妈妈是什么样的酷妈？ 公众号：酸菜馆播客,15/05/2023 15/05/2023,新闻酸菜馆,https://since1989.org/podcast/230514mothersday.html
548 那些入睡困难的人都有什么故事？,本期节目由梦享说·舒适枕头赞助播出。 复制下方链接打开淘宝 87 CZ3457 666:/₴NMzIdjgdVFh✔ 天猫搜索【梦享说旗舰店】找客服报暗号“酸菜馆”，领取¥180专属优惠。 祝福所有听众，每晚都能睡个好觉。,07/05/2023 07/05/2023,新闻酸菜馆,https://since1989.org/podcast/230514mothersday.html
547 艰辛旅游路，你收获了什么？,今年“五一”假期将有超过2.4亿人次出游，你是其中的一员吗？ 从搜索大数据看，旅游目的地热度排名靠前的城市是北京、杭州、大理、厦门、西安。热门景区关键词排名靠前的有北京颐和园、杭州西湖、厦门鼓浪屿、大理古城、西安城墙、苏州园林、北京恭王府、南京博物院、浙江南浔古镇和北京故宫博物院……你在那里打卡吗？ 这次五一长假刚过了两天，已经很多人说累了，因为太挤了。高铁买的站票，酒店贵了三倍，还有的人住在厕所，有的人住在医院，有的人住在海底捞……那我们就来讨论一下，当我们旅游时，到底想收获的是什么？,01/05/2023 01/05/2023,新闻酸菜馆,https://since1989.org/podcast/230430travelforwhat.html
546 烧烤与冰淇淋,烧烤和冰淇淋，冰火两重天，谁不喜欢？ 先是淄博烧烤火出圈。咱们也知道，火出圈是一种营销成功的标志，就像当年蜜雪冰城甜蜜蜜一样。你让全国公众知道一件事，不是靠广告费就能砸出来的。况且说，事件营销的效果，比打广告费还要好。 我必须要给淄博市政府点赞。这波背后，想必是有高人指点过的。我帮大家梳理一下时间线吧。 3月5号左右，第一波淄博烧烤传播在B站、抖音打响，反应平平。 紧接着，3月底4月初，也就是清明节前后，一系列操作出场了。淄博当地举办政府新闻发布会，烧烤协会成立了，淄博烧烤公交专线投入运营了，淄博吸引年轻人才的优待补贴出台。 再接着，央视出马。CCTV《消费主张》做了淄博烧烤专题节目，CCTV主持人录制视频为淄博站台了。 淄博烧烤彻底火出圈。 另一边是上海国际车展，宝马MINI也出圈了，只不过是负面新闻出圈。中国人去宝马MINI展台要冰淇淋，礼仪小姐姐表示发完了。老外去同样的展台，礼仪小姐姐换了幅面孔（照片对比感强烈），拿出了冰淇淋招待。 这么些年过去了，多少洋品牌在中国大陆被社会主义铁锤敲打，作为企业方还不长记性？还认不清局势？要我说，宝马MINI的道歉声明是场灾难，活该被骂。 去年是一位女士在Tesla展台维权，今年人家Tesla干脆不来了。上海车展这样下去不行啊！ 我有一种迷幻的感觉。国内经济到底复苏程度怎样？一面是旅游景点爆满，房价机票爆涨，人挤人的场面。另一面是宏观经济指标的，额，咋说不违规呢，积极与消极两面的解读都有。 对此，俺个人判断是，花小钱的消费，复苏良好，比如坐车去吃个烧烤。花大钱的消费，比如买车、买房，咱就呵呵吧，说复苏那是骗鬼。 你的感觉呢？ 公众号：酸菜馆播客,25/04/2023 25/04/2023,新闻酸菜馆,https://since1989.org/podcast/230430travelforwhat.html
545 旅游累得像拉练，捐精难得像考编,本期话题： 从郑州到北京，30小时往返1300公里游6景点，第二天还要上班，这样的特种兵式旅游你玩得动吗？马上五一了，你打算去哪些景点拍照打卡呢？ 清华网红张小年因为未婚夫捐精的视频引起争议，她认为捐精是造福了独立女性，却不知道在国内想申请精子库需准备3个证件：结婚证、身份证和不孕不育证明。而且大家想象不到的是，不仅捐精的门槛高得离谱，使用精子库生出的孩子更是少得离谱。,17/04/2023 17/04/2023,新闻酸菜馆,https://since1989.org/podcast/230416jingziku.html
我融化于万物,今早做梦。董事长问了我一个刁钻的问题。各种知识想法在我的脑子汇集，它们越跑越快。 突然在某个瞬间，我感觉与万物合一。我是世界的一部分。当时我有一个清晰的想法，从一粒灰尘，能够推演出完整的宇宙。在那一瞬间，我突然明白了，万物都是整体的一部分。我感受不到自己的身体存在，只有思维越来越清晰。记得这么一句话，你搞懂了睡觉的过程，就懂了入定与出定。好像是释万行禅师的表述。在那一瞬间，我好像找到了一把钥匙。 我懂了睡觉的结尾，即出定的过程：心生一念，念头变得扎实，逻辑思维机制复苏，大脑苏醒。,14/04/2023 14/04/2023,冥想站桩,https://since1989.org/podcast/230416jingziku.html
544 一些彩蛋和高端骗局,有一句关于赚钱的话流传甚广：你只能赚到你认知之内的钱。 按照这个逻辑，想要获得个人财富的积累，就要提升自己的认知水平。 听起来似乎很有道理。 那些杀猪盘、缅北诈骗团伙、毒妻，是不是也在赚取与他们认知水平相匹配的钱呢？ 有两种商业模式，长久的稳固。 一种是赚“信息差”。即：别人不知道，你知道。比如一些人靠小道消息炒股，还有各种行业的中介。举例来说，留学中介、签证中介。他们把自己包装成很了解某个领域的知识和规矩，你不掌握那些信息，所以你要花钱请他们解决你的需求。 再比如，国内有一帮营销号，搬运YouTube视频到国内的平台，因为国内多数人没有流畅上网的工具，无法获取那些信息，赚的也是信息差。 另一种是“认知差”。别人看不懂，你能懂。你就可以降维收割那些看不懂的人。 本期聊的几个新闻话题，好像都跟“认知差”有关。当事人，有歌星、有互联网创业者、有毒妻。 我第一次去香港的时候，非常震撼，我不理解，为什么这座现代化的城市，到处是各种药店。 有一天我想明白了，这个时代里，人人都有自己执著的东西，因此人人也都能找到适合自己的“药”。 总会有人，掌握你不知道的信息，理解你不理解的东西，含泪赚你一笔。 收割的游戏，将无休止地进行下去。 本期节目BGM：“太阳”- by 唐朝乐队 公众号：酸菜馆播客,09/04/2023 10/04/2023,新闻酸菜馆,https://since1989.org/podcast/wephone.html
全国唯一！股票万0.77免五开户，领新人红包,如果你是长期主义者，买股票、场内基金，一定要选择费率低的券商。因为能省一大笔手续费。你节省下的每一分钱，都是你的血汗钱。 国内券商打价格战抢用户，我自己用的这家好几年了，有内部大客户优惠渠道，费率低于万1，非常划算。 以ETF交易为例，对比不同券商手续费差异： 一年平均节省¥1090块钱！ 详细费率标准： Q：开户免费吗？有风险吗？ 这种问题一看就是小白问的。证券开户是免费的、没有风险。当然，你要保管好自己的账号密码。 Q：我能开几个证券账户？ 国内法规，一个人最多同时开通三个沪深账户。你可随时注销已开通的账户。 Q：开户意味着要炒股吗？ 当然不是。股票是高风险权益投资品种，你不懂的不要碰。 有很多优质的投资品种，必须通过证券账户购买。比如：场内基金（沪深300ETF、上证50ETF、红利ETF这些中国核心资产）、国债逆回购（收益高）、可转债。 开户注意事项 1. 扫码后自动关联营业部“**分公司”，如出现多个营业部选择，则扫码失败，需重新扫码。 2. 佣金显示是默认佣金，开户后会次日申请调整确认优惠费率，注意须APP-业务办理-待确认业务-点击确认佣金后生效。 开户成功后，登录券商APP – 底部 – 财富，里面有新人专享理财，必须撸羊毛！ 开户很简单，私聊微信 stevewzg 我把客户经理推给你～ 给家人也开了户，用多个账号打新，你中签的概率就大大增加了。 祝你开户成功！,04/04/2023 23/09/2023,投资,https://since1989.org/podcast/wephone.html
